Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCN26,OUT018,1648.057354
FDC11,OUT049,1393.864905
FDV24,OUT035,2265.260794
FDR40,OUT019,276.7388877
NCQ17,OUT049,2634.444388
FDC46,OUT045,2752.311834
NCM18,OUT046,911.4085978
FDK16,OUT046,1504.756501
FDI28,OUT017,1259.741205
FDS11,OUT018,2669.996591
DRD13,OUT046,928.7975621
FDL36,OUT035,1333.951385
FDI27,OUT013,745.3417935
FDJ53,OUT019,262.8500959
FDS44,OUT045,4081.17484
FDE28,OUT046,3685.794444
FDQ33,OUT018,2156.969991
FDB37,OUT017,4401.753472
FDQ31,OUT045,1400.0155
NCQ05,OUT046,2464.522468
FDE10,OUT013,2186.490422
FDF38,OUT017,710.0486549
FDE50,OUT019,394.5884711
DRG37,OUT010,300.5842375
NCH06,OUT049,4168.162466
FDY14,OUT045,3971.711343
FDO27,OUT017,1500.589112
FDQ19,OUT049,4315.657909
FDZ26,OUT019,577.0272022
FDN51,OUT013,4403.736234
FDK20,OUT035,1964.573232
FDD40,OUT018,2795.992704
DRI25,OUT018,719.8774191
FDH56,OUT017,1877.940345
FDI36,OUT027,-238.1578507
DRH11,OUT018,696.0830064
NCV18,OUT017,1300.189415
DRI01,OUT049,3059.952588
DRE48,OUT049,2969.962693
FDS51,OUT035,845.8626131
FDM38,OUT017,779.7665328
FDB60,OUT027,3844.27736
FDY58,OUT035,3863.465569
FDY22,OUT045,2217.11891
FDF11,OUT027,6046.70731
FDZ51,OUT035,1565.00335
FDQ45,OUT017,3172.734026
FDF17,OUT035,3188.902969
NCF31,OUT027,3854.317967
FDA37,OUT013,2051.372442
FDO51,OUT046,750.0251645
FDF34,OUT013,3446.381438
FDD57,OUT018,1352.565744
FDO37,OUT046,4009.090282
FDR49,OUT049,780.771069
FDS39,OUT049,2313.76809
FDI48,OUT027,1429.361781
DRM35,OUT049,3203.067796
FDV57,OUT035,3144.958737
FDZ55,OUT013,2614.391072
FDI28,OUT035,1205.945893
FDS21,OUT045,922.373875
FDT34,OUT013,1604.476031
DRI25,OUT035,798.3444647
FDT47,OUT010,237.8115773
DRH39,OUT045,1136.370712
NCD54,OUT045,2188.095661
FDU16,OUT027,2328.843252
NCW29,OUT045,1899.082906
FDV25,OUT027,6214.24968
FDM56,OUT035,1642.839196
FDZ04,OUT027,1654.633634
FDG59,OUT019,137.3133359
FDI56,OUT045,1337.319557
FDS33,OUT035,1420.365496
FDC23,OUT049,3115.01316
FDT11,OUT049,3382.882277
FDG17,OUT045,3896.297801
FDZ44,OUT045,1747.452127
FDJ52,OUT013,2609.410306
DRI23,OUT046,2544.400829
DRE15,OUT010,159.5360384
NCF07,OUT013,1657.941955
NCR29,OUT049,881.4637495
FDE44,OUT019,146.3195027
FDT23,OUT035,1317.981417
NCG06,OUT017,4405.201759
NCU41,OUT010,441.2213607
FDH46,OUT017,1664.162938
FDV31,OUT013,2986.88503
NCT41,OUT027,4019.367586
FDE22,OUT027,4189.440006
FDC26,OUT045,1607.714326
DRF51,OUT017,625.5540888
NCY53,OUT019,218.6360814
FDY21,OUT017,3563.798717
FDL27,OUT013,899.8604244
FDZ34,OUT049,3615.16571
NCF43,OUT010,286.8932193
FDC21,OUT035,1740.875207
FDL26,OUT013,2478.682768
FDT25,OUT010,239.6011267
NCR30,OUT046,1212.308916
DRL23,OUT019,227.0950259
NCR05,OUT049,-258.5905278
NCE19,OUT018,688.418963
FDY07,OUT035,682.4700272
FDB10,OUT017,4439.735477
FDP57,OUT013,1646.202897
FDU48,OUT019,241.0058273
FDH48,OUT035,1290.468671
FDO33,OUT035,1735.837876
NCU29,OUT045,2236.826171
FDW35,OUT046,714.881544
FDH05,OUT010,585.8025529
FDP26,OUT049,1681.003908
DRG27,OUT035,665.9264005
FDQ33,OUT046,2420.540214
FDH20,OUT010,216.1982575
FDV14,OUT046,1400.693504
DRD01,OUT046,855.8236061
NCI17,OUT049,1562.80029
FDF39,OUT010,753.0061627
FDX37,OUT046,1568.261923
NCX17,OUT035,3758.027412
FDN03,OUT013,4349.883094
NCS41,OUT010,415.643368
FDH34,OUT045,2773.196879
NCX53,OUT018,2029.999482
FDY31,OUT046,2379.31917
FDD20,OUT017,1980.465978
FDE51,OUT045,721.5966391
FDV27,OUT046,1488.641597
FDF16,OUT035,2253.109371
FDZ02,OUT049,1703.85107
NCK05,OUT045,871.9917839
FDM12,OUT027,5232.140698
NCA05,OUT018,2184.164328
FDX33,OUT045,2568.357042
FDM25,OUT049,3146.08195
FDE41,OUT018,1274.181104
FDW14,OUT045,1432.040854
NCD30,OUT046,1535.932323
FDB23,OUT010,574.9220871
FDF45,OUT046,930.8693214
FDW20,OUT017,1955.287704
FDF47,OUT045,3397.870004
NCR05,OUT019,420.1647805
DRB01,OUT046,3343.548426
FDE36,OUT013,2686.720774
FDU56,OUT049,3195.25105
FDB23,OUT049,3630.03327
FDN48,OUT049,1502.258259
FDS43,OUT013,3276.198877
NCN05,OUT013,3072.389629
NCL53,OUT049,2941.600834
FDL56,OUT046,1331.414725
FDH17,OUT018,1436.41564
FDP37,OUT046,1991.693529
FDG09,OUT019,374.238739
FDA55,OUT045,3707.419968
FDX31,OUT049,3729.812786
FDJ41,OUT045,3927.880917
DRC24,OUT045,2394.950685
FDQ21,OUT035,1856.801358
NCT54,OUT045,1406.998348
FDH08,OUT049,4231.827434
FDY38,OUT018,3227.265037
DRM11,OUT010,787.5587554
FDG32,OUT049,3004.480449
NCH18,OUT046,4148.090049
FDI20,OUT035,3550.108561
FDA33,OUT018,2022.433407
FDN45,OUT013,3322.119336
FDT45,OUT010,98.9300086
FDR32,OUT035,4085.667951
FDA48,OUT017,4344.715601
FDN23,OUT017,2253.315905
NCR18,OUT035,710.336495
FDD45,OUT046,1459.041906
FDI22,OUT018,3107.689597
FDT09,OUT013,801.1245254
DRC24,OUT027,4102.967007
FDT39,OUT046,2498.805347
FDX28,OUT045,1443.280587
FDA50,OUT018,1327.984398
FDT33,OUT027,4210.750124
FDQ60,OUT049,2070.876434
NCM19,OUT018,1596.39099
FDF40,OUT046,3810.846352
NCI30,OUT035,3778.332247
FDK34,OUT049,4024.465904
FDA38,OUT027,6504.994758
FDT02,OUT045,640.8450558
FDC11,OUT017,1324.963023
FDD08,OUT046,692.6815121
NCS29,OUT046,4375.620185
DRI03,OUT010,393.8913521
FDK48,OUT035,1149.095498
FDM52,OUT049,2490.386813
FDP49,OUT035,845.4397614
DRA24,OUT046,2793.793305
NCJ43,OUT049,2798.203833
FDE11,OUT045,3029.925307
FDP01,OUT049,2635.943786
FDQ59,OUT018,1262.520969
FDA43,OUT019,413.6065659
FDL14,OUT017,2489.037896
FDV50,OUT010,228.1797908
FDT01,OUT027,4790.153168
NCC42,OUT035,2126.738524
FDO28,OUT046,1907.867133
FDD32,OUT019,221.4164485
FDV45,OUT035,2941.364646
NCW17,OUT019,247.1649698
NCJ17,OUT027,2222.52106
NCF18,OUT049,3049.54428
FDP01,OUT045,2471.827712
FDH24,OUT045,2418.27419
FDI38,OUT027,5198.718588
FDX03,OUT035,737.8722403
FDY28,OUT046,3408.909808
FDN34,OUT018,2650.234921
FDJ02,OUT045,2367.169101
FDW40,OUT019,310.6130434
FDX03,OUT017,735.9133759
FDE17,OUT027,3930.553371
FDT58,OUT046,2816.910689
FDI38,OUT013,3383.621921
FDW22,OUT035,3910.107372
FDS15,OUT027,2824.602864
NCX06,OUT013,3123.646022
DRK47,OUT035,3980.766887
FDC23,OUT027,4994.152785
FDM56,OUT010,195.6545419
FDP21,OUT046,2648.086438
FDP58,OUT046,3316.01994
FDA27,OUT019,625.1012309
FDK41,OUT019,195.4302037
NCH42,OUT046,4018.47141
FDG29,OUT045,676.601939
FDW15,OUT018,2200.562206
FDD28,OUT018,726.4511671
FDQ37,OUT049,3003.649488
FDC23,OUT035,2852.242845
FDV13,OUT035,1450.273452
FDK33,OUT046,3198.618141
FDO33,OUT013,1767.156583
FDN21,OUT017,2637.592539
NCW06,OUT027,-100.7679742
FDI38,OUT035,3724.515688
FDC21,OUT027,2884.388887
NCS05,OUT046,2177.855911
NCN53,OUT049,706.4125223
FDV40,OUT010,151.4691268
FDG60,OUT017,4205.218077
NCY30,OUT027,4977.854168
FDM40,OUT045,2070.768602
NCO30,OUT046,2799.69733
FDK10,OUT046,3141.249021
FDM36,OUT045,2866.436984
FDN10,OUT013,1881.577039
FDM46,OUT018,1280.129067
FDX50,OUT049,1824.708482
FDP33,OUT045,3705.260795
FDO12,OUT045,2680.717138
FDC28,OUT013,1755.649753
FDO31,OUT045,1337.191638
FDX45,OUT035,2413.464975
FDV21,OUT049,2050.453112
FDH04,OUT049,1647.729483
NCG54,OUT013,2813.859408
FDO13,OUT046,2719.04053
FDA09,OUT027,4677.801761
FDC38,OUT017,2104.70283
NCO42,OUT046,2299.21166
FDL45,OUT049,2097.153336
NCK31,OUT013,790.7505363
FDM39,OUT017,3009.25997
FDC22,OUT010,477.3706237
FDF46,OUT046,1836.401107
FDQ37,OUT045,2633.732657
FDH41,OUT010,559.7623507
FDQ04,OUT046,682.6878206
NCQ02,OUT027,-2476.829246
FDJ57,OUT027,4831.791239
NCE07,OUT049,2320.718157
FDE56,OUT013,847.5472903
FDI20,OUT049,3232.956973
FDK36,OUT018,645.1158657
FDP08,OUT027,5207.191706
FDF44,OUT017,2150.311136
NCU53,OUT017,2720.968956
FDF47,OUT035,3715.430415
FDS55,OUT010,285.3113555
FDZ52,OUT010,194.196387
FDL04,OUT018,1472.190081
NCM26,OUT035,2395.677301
FDX43,OUT049,2890.923893
FDP52,OUT049,3515.388915
DRK49,OUT045,673.1477194
FDE38,OUT013,2702.344741
DRF13,OUT035,2209.417655
FDK41,OUT010,154.6194592
FDJ04,OUT027,3203.919822
FDZ44,OUT018,1672.208693
FDS11,OUT013,3684.003463
FDA55,OUT049,3561.344542
NCW53,OUT046,2884.148506
FDB49,OUT027,2614.643265
FDD23,OUT017,3329.669863
NCV42,OUT045,1652.298472
NCZ29,OUT018,1853.902692
FDQ26,OUT013,848.5767907
FDV08,OUT017,676.9267602
FDC53,OUT049,1694.490135
FDV58,OUT010,429.6734584
NCP02,OUT019,142.6412222
DRI37,OUT045,787.2683071
FDQ12,OUT049,3910.152468
FDE33,OUT046,1300.435288
FDX27,OUT045,1494.858552
FDM22,OUT017,813.8380614
NCH30,OUT019,229.712787
FDC04,OUT017,4370.706324
FDO38,OUT046,1251.759699
FDV52,OUT027,3126.2641
FDB32,OUT013,1487.031887
FDV43,OUT018,625.8015143
FDI24,OUT018,2739.186278
FDR40,OUT017,1370.423218
FDW02,OUT049,2196.884055
FDE44,OUT049,763.4239059
FDL38,OUT046,1525.592814
NCT54,OUT010,192.6492899
DRJ39,OUT010,520.2074432
FDW55,OUT049,4312.946315
DRF13,OUT019,327.8871036
NCW17,OUT049,2239.781973
FDP13,OUT035,678.4516853
FDS08,OUT018,2603.221913
NCP17,OUT035,888.105161
NCO53,OUT035,3062.071522
FDH19,OUT045,2545.07294
FDJ04,OUT017,1845.696579
FDG10,OUT049,909.3636425
FDA40,OUT010,184.1737303
FDI53,OUT045,2618.259089
FDU09,OUT010,104.6803671
FDK60,OUT045,1552.061981
FDR43,OUT017,614.0658497
FDW22,OUT017,4231.384022
DRP47,OUT010,594.2026867
DRG48,OUT010,291.0911555
FDA14,OUT035,2230.779649
FDU49,OUT013,1479.023224
FDK28,OUT045,3986.608345
FDT19,OUT046,2994.109117
NCQ42,OUT045,1801.984493
FDD03,OUT045,3654.010929
NCM53,OUT013,1733.16597
NCX53,OUT045,2113.119563
FDV14,OUT027,2360.472915
NCZ54,OUT017,2627.898392
FDB39,OUT013,804.7183956
DRC24,OUT046,2495.506646
FDY36,OUT013,1232.916262
FDN01,OUT035,2900.168232
DRH25,OUT046,811.3488839
FDV08,OUT046,727.7162551
NCP53,OUT049,3999.595777
FDU52,OUT010,309.4581518
NCI42,OUT045,3136.677043
FDZ14,OUT035,1935.165865
FDF11,OUT046,4204.444655
FDQ13,OUT018,1212.619324
FDO32,OUT010,90.4295371
DRJ37,OUT018,2177.854077
FDY43,OUT046,2808.08735
NCT41,OUT017,2446.264219
NCV17,OUT045,1795.958463
FDM04,OUT027,1429.781939
DRB48,OUT018,605.5984464
FDM24,OUT013,2395.982977
FDT37,OUT049,4306.5973
NCO05,OUT010,206.4925928
FDL13,OUT046,3779.417372
FDL15,OUT017,2427.942836
FDB11,OUT018,3300.200941
FDL14,OUT019,415.2283021
FDY10,OUT019,229.8189933
FDJ40,OUT049,1930.696172
NCW18,OUT046,3667.442906
NCY06,OUT013,2105.599137
DRE13,OUT018,1202.620525
FDA26,OUT045,3684.068146
NCE19,OUT010,97.35743769
FDE33,OUT035,1325.2442
DRL59,OUT027,1479.309303
FDY07,OUT046,718.2506586
FDF57,OUT018,2642.145081
FDM58,OUT035,1762.712753
FDP26,OUT027,2657.564337
FDY32,OUT046,2722.181303
FDD51,OUT010,90.72022912
FDU22,OUT018,1688.619643
FDZ49,OUT018,3015.790847
NCI42,OUT017,3831.153953
FDT04,OUT027,1209.150023
NCU41,OUT045,2511.401996
FDS56,OUT045,4113.491058
NCN42,OUT017,2344.760277
FDK34,OUT046,3816.508811
FDB03,OUT017,4694.562036
DRJ25,OUT035,718.1711205
FDT25,OUT027,3256.450129
FDN20,OUT013,2811.939531
FDP09,OUT013,3372.165007
FDM20,OUT019,649.3238632
NCG55,OUT046,1848.818482
NCP14,OUT045,1557.744529
NCH06,OUT046,3928.783705
FDV52,OUT013,1896.654032
NCL07,OUT035,685.836274
DRJ11,OUT027,5011.175694
DRO59,OUT013,1214.351588
FDW15,OUT010,306.9329868
NCQ30,OUT035,1855.922024
NCN54,OUT019,191.8979551
FDY01,OUT027,2951.627492
FDX39,OUT035,3875.986918
FDH53,OUT027,2322.836741
FDA57,OUT035,682.5226305
NCC07,OUT010,207.0298734
FDU28,OUT013,3167.808632
FDK36,OUT010,96.0877322
FDR36,OUT018,615.2219871
NCQ17,OUT035,2407.812927
FDS28,OUT019,139.4540013
FDE08,OUT045,2240.100856
FDU22,OUT046,1905.202212
FDG41,OUT045,1732.570665
FDO31,OUT010,201.5949053
FDM21,OUT019,543.678727
FDU40,OUT017,3341.966876
FDV36,OUT018,1818.17844
FDT10,OUT027,1576.40382
FDX38,OUT045,758.9968902
NCU30,OUT027,4119.604534
NCV06,OUT049,3454.444855
FDT16,OUT035,4426.040725
NCP41,OUT027,2964.922223
FDZ56,OUT017,2802.832358
FDC22,OUT035,3353.766542
FDU10,OUT035,684.4161496
FDS46,OUT045,1850.778738
FDO08,OUT049,2899.987316
NCV42,OUT018,1550.564718
FDP33,OUT035,4011.596149
FDJ12,OUT046,3522.767087
FDH04,OUT045,1450.223994
NCU54,OUT013,3542.04433
FDO36,OUT010,371.0207021
FDT37,OUT027,-10941.40584
FDD14,OUT010,367.9699951
FDA16,OUT013,4018.901698
NCS42,OUT019,246.5292436
FDP10,OUT019,193.6008844
FDQ28,OUT049,2586.353011
FDK57,OUT010,228.4761279
FDK02,OUT013,1848.130276
FDW47,OUT018,1726.52025
NCC42,OUT018,1938.643159
FDQ37,OUT018,3122.040891
FDL40,OUT046,1505.983276
DRE13,OUT010,184.5975474
FDQ34,OUT027,2673.494513
NCB54,OUT046,2099.746917
FDS48,OUT049,2493.626158
FDO15,OUT045,1219.898571
NCT30,OUT013,716.5560968
FDU49,OUT027,2370.898422
FDE21,OUT046,1850.209944
FDS49,OUT019,223.4019141
FDT38,OUT027,2331.48714
FDZ01,OUT045,1629.726908
FDC41,OUT035,1158.709674
DRG13,OUT010,319.9299184
NCZ42,OUT018,2890.62657
NCM07,OUT045,1304.028414
NCV17,OUT018,1919.721955
DRK39,OUT035,1264.170022
FDS37,OUT018,1607.277878
FDV12,OUT019,236.3097008
NCG19,OUT018,3578.649603
FDS51,OUT013,879.351027
NCO14,OUT046,735.1611887
FDC38,OUT046,2146.601605
FDN15,OUT046,2212.715329
NCH42,OUT013,4040.863709
FDQ22,OUT046,676.7446283
FDC05,OUT013,3465.853725
FDZ31,OUT013,3328.860138
DRJ23,OUT049,3174.488824
FDC52,OUT035,2433.208259
DRD12,OUT010,177.122241
FDV55,OUT017,2266.715037
FDD32,OUT046,1381.329024
FDR01,OUT049,-114843.8991
FDY08,OUT019,311.3379012
FDQ45,OUT045,2896.575183
DRN11,OUT027,3469.372684
NCS05,OUT018,1962.782433
FDY32,OUT035,2569.244927
NCD31,OUT045,2549.046029
NCE06,OUT049,2741.353891
NCP14,OUT046,1638.394233
NCF18,OUT019,343.0787268
FDF14,OUT018,2112.353855
FDB22,OUT017,2421.43849
NCH54,OUT049,2717.157735
FDU27,OUT035,750.9054598
FDS58,OUT027,3952.322172
NCU29,OUT035,2203.00672
FDJ57,OUT013,3208.17999
FDL56,OUT049,1391.112128
FDH60,OUT035,3200.261415
FDN24,OUT018,672.7600238
FDD02,OUT017,1871.213502
FDP15,OUT017,4616.560309
FDB28,OUT027,3594.844478
DRC49,OUT045,2155.290803
NCG30,OUT018,1785.226292
FDJ14,OUT049,1429.80924
FDL52,OUT045,666.6687965
NCG19,OUT027,5515.059589
NCN41,OUT035,1893.058059
FDW22,OUT013,3687.619734
FDI02,OUT013,1815.261042
FDV51,OUT045,2588.850404
FDV48,OUT046,1372.620836
NCL17,OUT019,342.5648505
FDP46,OUT045,1322.288422
FDU10,OUT045,658.9410109
FDT37,OUT010,712.8602783
FDI27,OUT035,754.2038676
FDN51,OUT046,4200.430734
FDW07,OUT035,1390.565358
FDN45,OUT049,3220.091811
DRN37,OUT027,4334.025966
DRF48,OUT049,3401.261941
FDP38,OUT019,146.4209895
NCX18,OUT027,-26314.53195
FDK45,OUT018,1620.470876
FDZ37,OUT049,1564.860781
FDS50,OUT018,3314.097349
NCR54,OUT018,2909.781584
NCS17,OUT035,1437.000755
FDV31,OUT046,3082.133676
DRE27,OUT017,1446.498107
FDN60,OUT013,2545.925817
FDK26,OUT013,3159.867096
FDX37,OUT018,1405.355217
FDW31,OUT046,3281.60906
FDX26,OUT018,2932.567475
DRL49,OUT019,306.3181076
FDU49,OUT017,1432.196088
FDY58,OUT046,3737.790594
FDN03,OUT045,3913.72519
NCV06,OUT010,457.0752853
FDH53,OUT045,1345.963568
FDG31,OUT018,788.0054468
NCC06,OUT045,1808.965535
FDS13,OUT049,4672.914772
FDP16,OUT035,3867.125653
FDA35,OUT013,2023.658003
DRP47,OUT018,3938.498073
FDY28,OUT010,526.1125963
FDY20,OUT035,1466.789435
NCH30,OUT017,1735.5358
NCR29,OUT019,141.8391817
NCP05,OUT013,2395.226219
NCF30,OUT019,224.5305397
FDA08,OUT035,2752.532146
FDN51,OUT027,6733.30049
FDH12,OUT046,1685.902056
FDY39,OUT017,3125.188426
NCO53,OUT045,2795.891269
FDB40,OUT046,2424.266557
FDH02,OUT049,1614.357736
FDY11,OUT027,1609.298293
FDQ09,OUT019,278.4714267
FDP16,OUT013,4026.987521
NCF55,OUT018,550.7489274
FDY09,OUT027,4895.21974
FDY39,OUT045,3005.041544
NCU53,OUT049,2836.422016
NCT41,OUT049,2553.762796
FDJ45,OUT046,651.6211422
FDR28,OUT013,2727.627487
FDN08,OUT013,1970.17071
FDJ07,OUT049,1948.447954
FDZ09,OUT027,4383.15806
FDQ14,OUT017,2339.875471
FDY12,OUT027,1343.124997
FDK57,OUT046,1936.479507
FDD20,OUT049,2100.791262
FDS36,OUT018,1632.586589
FDI40,OUT049,1728.664366
FDJ40,OUT045,1744.290811
FDE08,OUT013,2292.351657
DRK01,OUT013,1521.858592
FDC58,OUT049,749.4938388
FDE50,OUT046,3006.185996
FDX48,OUT035,2492.634781
DRM35,OUT018,2728.051188
FDG41,OUT013,1806.495238
FDB52,OUT046,3894.778782
FDV19,OUT045,2569.061715
DRG48,OUT017,2204.755658
FDI26,OUT013,3051.664976
FDU11,OUT019,290.2448712
FDF59,OUT019,263.7206572
FDR07,OUT049,1568.257291
NCE06,OUT017,2587.718364
FDE10,OUT046,2266.806415
NCO55,OUT046,1739.228323
FDZ13,OUT013,746.3483196
FDT50,OUT017,1549.561058
FDH12,OUT010,199.4682023
FDD21,OUT045,1843.356672
NCM05,OUT013,4552.92695
FDK04,OUT013,834.2128786
FDN33,OUT017,1535.742319
NCM18,OUT010,105.5666375
DRC25,OUT049,1446.019084
FDT47,OUT017,1568.971
FDD45,OUT027,2483.062771
NCD07,OUT018,1620.120218
NCY54,OUT010,352.6443668
FDL12,OUT049,930.4375761
FDL02,OUT017,1706.020313
FDC60,OUT035,1449.401179
FDR37,OUT017,3208.51071
FDY16,OUT017,3320.516473
FDU26,OUT045,1900.136472
FDN24,OUT013,762.6944941
FDH44,OUT013,2411.030299
FDE23,OUT010,96.31350135
FDW60,OUT017,2974.123735
FDQ55,OUT049,2062.250953
FDV32,OUT027,1564.799149
FDV03,OUT010,293.2258802
FDY14,OUT010,771.5314199
NCL55,OUT027,2272.139942
DRF25,OUT017,664.5704757
FDX03,OUT046,761.0080521
FDF40,OUT045,3825.957675
FDX24,OUT010,187.899825
FDA25,OUT049,1770.77035
FDH21,OUT018,2290.604332
FDB47,OUT010,555.3154895
FDT34,OUT019,221.7828601
FDS39,OUT010,273.5139981
NCU05,OUT046,1292.468534
FDE02,OUT049,1513.398311
FDL25,OUT035,1457.780068
FDC50,OUT049,1497.188867
FDZ32,OUT049,1877.372545
FDV14,OUT045,1291.563408
FDR07,OUT045,1419.431867
FDB26,OUT049,870.9654387
NCR50,OUT045,2338.191306
FDP01,OUT018,2318.461821
FDH57,OUT045,1952.40545
FDM60,OUT027,1231.58918
FDA45,OUT017,2951.748174
FDU55,OUT017,4507.075522
FDH40,OUT035,1359.808647
FDG40,OUT019,136.5827375
FDT12,OUT049,3848.604316
DRL59,OUT045,775.6045345
FDT47,OUT018,1446.391123
FDI60,OUT017,929.1358716
DRF51,OUT027,1172.660895
NCK31,OUT049,836.8081875
FDB08,OUT045,2472.766601
FDM44,OUT035,1528.826966
FDD46,OUT018,2114.739576
FDR27,OUT019,272.5804121
FDV56,OUT010,240.7814842
FDM02,OUT049,1507.14807
FDU45,OUT018,1684.09368
FDZ10,OUT017,1961.218123
NCK31,OUT010,97.83387849
FDR27,OUT035,2183.785499
FDF33,OUT013,1729.950897
FDJ36,OUT046,1687.847459
FDP33,OUT049,3872.27192
FDG17,OUT046,4387.508408
FDG47,OUT027,4995.079456
NCW29,OUT046,2098.691536
DRH59,OUT017,1144.733567
FDR32,OUT017,4453.692047
FDP48,OUT035,3096.461133
FDG17,OUT035,4146.017608
DRJ59,OUT017,681.681916
FDY48,OUT027,2799.979394
FDB02,OUT046,3123.267253
FDN10,OUT019,264.8119836
NCD55,OUT035,697.4288716
FDX34,OUT013,1944.121412
FDZ38,OUT045,2533.26012
DRF37,OUT049,4112.439266
DRL47,OUT019,234.4867796
FDL27,OUT035,869.6645706
NCP53,OUT035,3776.555561
FDT03,OUT019,341.4927051
FDJ28,OUT035,2993.510598
FDF40,OUT018,3354.010825
FDA32,OUT035,3689.534009
NCP02,OUT017,836.3721608
FDZ31,OUT045,3040.185946
NCQ29,OUT013,4470.366292
FDP57,OUT010,192.9610326
FDL32,OUT027,2962.406956
DRB01,OUT035,3241.051592
FDJ40,OUT046,1840.952149
FDO24,OUT018,2296.961497
FDO11,OUT018,2902.589909
FDA56,OUT035,1824.607624
FDF02,OUT045,1539.017465
FDA10,OUT013,1887.632189
NCI55,OUT017,1922.022244
FDZ40,OUT010,98.15702544
FDV08,OUT049,737.5995649
FDN48,OUT013,1414.061105
FDU57,OUT017,2386.591563
DRF49,OUT013,1817.197172
FDS02,OUT035,3459.775243
FDS43,OUT046,3164.139943
FDT16,OUT013,4492.449178
FDX19,OUT027,5799.450688
FDK15,OUT046,1537.171031
DRA12,OUT049,2280.016691
FDY35,OUT017,765.2142562
NCU42,OUT013,2810.374371
FDD26,OUT013,3190.192258
FDR11,OUT018,2366.198791
NCP53,OUT045,3513.565404
FDP34,OUT045,2408.842014
NCV41,OUT019,246.7361912
FDN20,OUT018,2537.376796
FDZ16,OUT018,3237.010238
FDZ28,OUT049,2225.44832
NCL55,OUT013,4401.857356
NCJ17,OUT046,1342.01508
FDT37,OUT046,4126.712636
FDV51,OUT049,2939.346744
FDZ28,OUT035,2088.534174
FDN27,OUT013,1865.254576
FDS14,OUT019,377.3290285
FDZ58,OUT045,1813.629637
FDD46,OUT046,2475.970399
FDJ03,OUT035,765.9237399
FDU03,OUT010,409.0830729
FDA33,OUT027,3709.641514
NCW53,OUT035,2768.507526
NCC55,OUT017,661.3623517
FDP52,OUT019,532.3609845
FDE39,OUT049,2049.636609
FDB44,OUT035,3704.230822
FDG59,OUT013,651.2367992
FDI05,OUT013,1257.505881
FDF59,OUT045,1914.177143
FDM39,OUT019,419.6736464
FDB14,OUT013,1474.723839
NCS05,OUT019,270.3130677
DRJ35,OUT045,844.3039612
FDO31,OUT019,282.2786096
FDA31,OUT046,2960.349883
FDX40,OUT049,695.0989726
FDW56,OUT045,2882.3231
FDH09,OUT018,667.0999645
FDA52,OUT019,343.4045176
FDF20,OUT019,402.7122472
FDE40,OUT046,912.9109714
NCU17,OUT046,1614.900462
NCP14,OUT035,1610.234845
FDN25,OUT027,1461.023205
FDU39,OUT049,912.5607197
NCM05,OUT017,4667.780129
FDU07,OUT017,2327.246378
FDF28,OUT049,2228.550415
FDR57,OUT049,2715.537003
FDJ33,OUT013,2050.576282
DRH23,OUT035,769.0169764
FDQ52,OUT046,3539.105489
DRK13,OUT035,3218.176876
FDP09,OUT046,3040.614708
FDR08,OUT027,2986.765752
FDV50,OUT045,1813.205688
FDT13,OUT049,3392.217013
FDJ27,OUT027,2649.681751
FDH21,OUT046,2594.797326
FDW14,OUT027,2321.248867
FDL52,OUT049,730.0618936
FDW28,OUT017,3529.70168
FDL40,OUT049,1623.440962
FDE24,OUT046,2190.791454
FDX35,OUT049,3878.935646
FDP46,OUT017,1351.125453
FDX56,OUT045,3547.93001
FDQ45,OUT049,3417.269536
FDK50,OUT027,4168.994371
FDY26,OUT045,3503.273012
FDQ09,OUT017,1750.174817
FDN39,OUT049,2968.223712
FDP13,OUT017,687.1037469
FDR51,OUT013,2224.12458
FDZ49,OUT010,536.1239702
FDL28,OUT018,2870.23339
FDZ10,OUT035,1909.651983
FDK38,OUT013,2299.832609
DRL49,OUT027,3622.217508
FDR15,OUT013,2465.745009
FDQ24,OUT035,4042.048423
FDD56,OUT013,2998.519319
NCR42,OUT046,647.8896475
FDH52,OUT045,904.2552672
FDH57,OUT019,276.121044
FDR15,OUT010,356.3661453
FDJ34,OUT035,2016.718588
FDW37,OUT035,1374.27214
FDQ23,OUT018,1408.521022
FDP34,OUT013,2475.334085
FDE04,OUT027,5000.706167
FDC48,OUT045,1228.345282
FDA47,OUT019,364.8680793
FDI35,OUT018,2807.479888
NCV05,OUT013,2528.246019
FDR28,OUT045,2636.457547
FDH31,OUT017,1607.933222
FDP59,OUT019,225.8561823
FDS19,OUT018,1167.728984
FDM60,OUT045,700.509107
FDJ44,OUT018,2672.679227
DRH51,OUT017,1323.424332
DRC25,OUT017,1310.174544
DRE25,OUT013,1451.530103
NCX05,OUT049,1919.012683
FDR11,OUT017,2581.354085
DRP47,OUT045,3835.853301
DRC49,OUT019,333.7390493
FDQ47,OUT027,1111.748957
FDL20,OUT013,1704.226996
FDM34,OUT035,2002.301305
NCN55,OUT013,4016.375568
FDD41,OUT035,1665.822327
FDE52,OUT049,1605.456978
NCT18,OUT019,362.3807493
FDJ32,OUT018,729.9420291
FDE16,OUT046,3598.095306
FDZ09,OUT045,2550.584222
DRZ11,OUT046,2066.077824
FDK41,OUT049,1389.679207
FDE56,OUT049,926.2621367
